lon,lat,k2,k3,k4,k5,k6
-73.8805943,40.7501388,1,1,2,0,5
-73.8475439,40.8169067,1,1,2,3,1
-73.8562905,40.8135557,1,1,2,3,1
-73.8800407,40.8952213,1,1,2,3,1
-73.9176004,40.8103523,1,1,2,3,1
-73.933382,40.6743025,0,0,1,1,0
-73.8758947,40.8763005,1,1,2,3,1
-73.8459671,40.6911649,1,2,0,2,5
-73.8670167,40.6868297,1,2,0,2,5
-73.8635444,40.7484895,1,2,0,2,5
-73.9475447,40.7268227,0,1,1,0,4
-73.8747003,40.875001,1,1,2,3,1
-73.9348869,40.6394391,0,0,1,1,0
-73.9529233,40.6972035,0,0,1,0,4
-73.9344002,40.7460347,1,1,1,0,4
-73.9861638,40.7263974,0,0,1,0,4
-73.9130863,40.7594369,1,1,2,0,4
-73.9625711,40.7085347,0,0,1,0,4
-73.8317333,40.8687708,1,1,2,3,1
-73.850011,40.6728324,1,2,0,2,5
-73.9107115,40.6541788,0,0,1,1,0
-73.9158697,40.8363929,1,1,2,3,1
-73.9344679,40.6625746,0,0,1,1,0
-73.8831904,40.8832851,1,1,2,3,1
-73.9318965,40.706355,0,0,1,0,4
-73.7805616,40.772301,1,2,0,2,3
-73.9814728,40.6899325,0,0,1,1,0
-73.8708432,40.7515446,1,1,0,2,5
-74.0151603,40.6471227,0,0,1,1,0
-73.9261524,40.7440288,1,1,1,0,4
-73.8241991,40.8424872,1,1,2,3,1
-73.8407694,40.6857533,1,2,0,2,5
-73.9493719,40.7768767,1,1,2,0,4
-73.9676868,40.6094167,0,0,1,1,0
-73.8718866,40.7551139,1,1,2,2,5
-73.8527719,40.6975581,1,2,0,2,5
-73.8656733,40.7576292,1,1,0,2,5
-73.9344679,40.6625746,0,0,1,1,0
-73.9796099,40.5794435,0,0,1,1,0
-73.9688932,40.632918,0,0,1,1,0
-74.0027856,40.7336333,0,0,1,0,4
-73.9292196,40.819058,1,1,2,3,1
-74.004927,40.7570213,0,1,1,0,4
-73.8462982,40.6617193,1,2,0,2,5
-73.9535811,40.7107162,0,0,1,0,4
-73.8186689,40.7206863,1,2,0,2,5
-73.9312651,40.7519917,1,1,1,0,4
-73.8361871,40.7075733,1,2,0,2,5
-73.8432315,40.6737483,1,2,0,2,5
-74.0863419,40.6107256,0,0,3,4,2
-73.8905269,40.8115127,1,1,2,3,1
-73.9536697,40.8220183,1,1,2,3,1
-73.9458242,40.8327659,1,1,2,3,1
-73.9188516,40.6344828,0,0,1,1,0
-73.9225175,40.8316328,1,1,2,3,1
-73.9908443,40.718309,0,0,1,0,4
-73.9424305,40.753996,1,1,1,0,4
-73.964088,40.6444063,0,0,1,1,0
-73.8978554,40.8923702,1,1,2,3,1
-73.8635562,40.8378662,1,1,2,3,1
-73.8823217,40.8510615,1,1,2,3,1
-73.9472242,40.8308453,1,1,2,3,1
-73.897978,40.8667267,1,1,2,3,1
-74.0856061,40.6211454,0,0,3,4,2
-73.9339378,40.7428752,1,1,1,0,4
-73.9289514,40.7521577,1,1,1,0,4
-73.9041314,40.6385777,0,0,1,1,0
-74.0865797,40.5941523,0,0,3,4,2
-73.8675461,40.7361537,1,2,0,2,5
-74.1659207,40.5602903,0,0,3,4,2
-73.9151876,40.6428627,0,0,1,1,0
-73.8762443,40.7681288,1,1,2,3,5
-73.9881543,40.7319639,0,0,1,0,4
-73.8982722,40.8894585,1,1,2,3,1
-74.0942777,40.5964491,0,0,3,4,2
-73.9212444,40.8141892,1,1,2,3,1
-73.7460821,40.7345227,1,2,0,2,3
-74.0845456,40.6029646,0,0,3,4,2
-73.7526036,40.7536267,1,2,0,2,3
-73.8587871,40.6806304,1,2,0,2,5
-74.1558518,40.5637738,0,0,3,4,2
-73.9963665,40.6006955,0,0,1,1,0
-73.9268629,40.8562309,1,1,2,3,1
-74.2168968,40.5373327,0,0,3,4,2
-74.206275,40.5391886,0,0,3,4,2
-73.9144878,40.8796127,1,1,2,3,1
-74.206275,40.5391886,0,0,3,4,2
-74.0892029,40.6009629,0,0,3,4,2
-74.0081276,40.629974,0,0,1,1,0
-73.8469167,40.6859236,1,2,0,2,5
-73.7665338,40.710939,1,2,0,2,3
-73.9341443,40.6324916,0,0,1,1,0
-74.1086335,40.571585,0,0,3,4,2
-73.778992,40.6719493,1,2,0,2,3
-73.8169506,40.7815073,1,2,0,2,5
-73.987776,40.611235,0,0,1,1,0
-74.1643413,40.5531945,0,0,3,4,2
-73.9353727,40.8001615,1,1,2,3,1
-73.8006703,40.586925,1,2,0,2,3
-74.243549,40.5157709,0,0,3,4,2
-73.7275349,40.7460879,1,2,0,2,3
-73.7459312,40.7457155,1,2,0,2,3
-74.0034711,40.7323735,0,0,1,0,4
-73.8161764,40.717943,1,2,0,2,5
-74.0118335,40.6229635,0,0,1,1,0
-73.9928968,40.7199725,0,0,1,0,4
-73.8996825,40.8967688,1,1,2,3,1
-73.7903765,40.720103,1,2,0,2,3
-73.749304,40.6991414,1,2,0,2,3
-73.9628143,40.6605095,0,0,1,1,0
-74.0997412,40.580209,0,0,3,4,2
-73.9942647,40.7115928,0,0,1,0,4
-74.0407148,40.6257209,0,0,1,1,0
-73.8447901,40.7584045,1,2,0,2,5
-74.0080628,40.7493029,0,0,1,0,4
-73.9528011,40.7833091,1,1,2,0,4
-73.8164151,40.7098656,1,2,0,2,3
-73.7693497,40.7602845,1,2,0,2,3
-73.9778689,40.5754303,0,0,1,1,0
-73.9418746,40.7954056,1,1,2,0,4
-74.0289756,40.6285653,0,0,1,1,0
-73.8519794,40.6825652,1,2,0,2,5
-73.9676001,40.5803795,0,0,1,1,0
-73.7381752,40.7678648,1,2,0,2,3
-73.7468027,40.7272232,1,2,0,2,3
-73.9233984,40.835432,1,1,2,3,1
-73.9508806,40.5966091,0,0,1,1,0
-73.9033237,40.8653123,1,1,2,3,1
-73.9676001,40.5803795,0,0,1,1,0
-73.9166042,40.7578475,1,1,2,0,4
-73.7849977,40.666397,1,2,0,2,3
-73.8526393,40.7265701,1,2,0,2,5
-73.8855916,40.738325,1,1,0,0,5
-73.7540928,40.7246918,1,2,0,2,3
-73.7536054,40.7130722,1,2,0,2,3
-73.9490137,40.7119028,0,0,1,0,4
-73.7295448,40.6741384,1,2,0,2,3
-74.1469613,40.5732661,0,0,3,4,2
-73.9772016,40.758537,0,1,1,0,4
-73.902241,40.8295972,1,1,2,3,1
-73.9460683,40.7143717,0,0,1,0,4
-73.706397,40.7510506,1,2,0,2,3
-73.8268556,40.6897104,1,2,0,2,5
-73.9506603,40.7289951,0,1,1,0,4
-73.9620549,40.8105319,1,1,2,0,4
-73.820349,40.6943172,1,2,0,2,5
-73.7532369,40.6801176,1,2,0,2,3
-73.9618804,40.6548824,0,0,1,1,0
-73.9092172,40.8518022,1,1,2,3,1
-73.949118,40.6130524,0,0,1,1,0
-73.7716589,40.6995063,1,2,0,2,3
-73.8989172,40.8696589,1,1,2,3,1
-73.8500701,40.6898418,1,2,0,2,5
-73.9958483,40.7680332,0,1,1,0,4
-73.9098681,40.8623094,1,1,2,3,1
-73.8466561,40.7083179,1,2,0,2,5
-73.9069229,40.6547385,0,0,1,1,0
-73.8521639,40.6936625,1,2,0,2,5
-73.9174657,40.7354867,1,1,1,0,4
-73.9665375,40.7036969,0,0,1,0,4
-73.9075068,40.7041559,1,2,1,0,5
-73.7356112,40.6652813,1,2,0,2,3
-73.8596555,40.7133793,1,2,0,2,5
-73.9808757,40.6597948,0,0,1,1,0
-73.90755,40.8628153,1,1,2,3,1
-73.8446429,40.6807,1,2,0,2,5
-73.8281727,40.7005213,1,2,0,2,5
-73.8084976,40.669735,1,2,0,2,3
-73.8623681,40.6959506,1,2,0,2,5
-73.8261418,40.6661317,1,2,0,2,5
-73.9335177,40.7985932,1,1,2,3,1
-73.9050073,40.9041401,1,1,2,3,1
-73.9833217,40.6936492,0,0,1,0,4
-73.8306857,40.7647112,1,2,0,2,5
-73.7902647,40.7636457,1,2,0,2,3
-73.9851029,40.7594056,0,1,1,0,4
-73.824883,40.7296081,1,2,0,2,5
-74.1122097,40.5812652,0,0,3,4,2
-73.7426784,40.751615,1,2,0,2,3
-73.9234891,40.8319738,1,1,2,3,1
-73.8850856,40.822533,1,1,2,3,1
-73.9533092,40.6406503,0,0,1,1,0
-73.8415111,40.7089696,1,2,0,2,5
-73.7356712,40.6656136,1,2,0,2,3
-74.1304,40.5827584,0,0,3,4,2
-73.9376305,40.7033747,0,0,1,0,4
-73.9046763,40.8726198,1,1,2,3,1
-73.9900269,40.7327574,0,0,1,0,4
-74.0079259,40.7517512,0,0,1,0,4
-74.0139066,40.6140537,0,0,1,1,0
-73.7735714,40.7151196,1,2,0,2,3
-74.0103291,40.6313023,0,0,1,1,0
-73.8792696,40.7382581,1,2,0,0,5
-74.0086142,40.7432122,0,0,1,0,4
-73.7902931,40.7213764,1,2,0,2,3
-74.0075648,40.6544301,0,0,1,1,0
-74.11487,40.6021368,0,0,3,4,2
-73.845025,40.6993595,1,2,0,2,5
-73.9313928,40.8137456,1,1,2,3,1
-73.8432315,40.6737483,1,2,0,2,5
-73.7375073,40.7101436,1,2,0,2,3
-73.7231521,40.7247341,1,2,0,2,3
-74.1469613,40.5732661,0,0,3,4,2
-73.867625,40.6891442,1,2,0,2,5
-73.9127887,40.8048401,1,1,2,3,1
-73.7201515,40.734792,1,2,0,2,3
-74.1469613,40.5732661,0,0,3,4,2
-73.9807025,40.6853239,0,0,1,1,0
-73.812267,40.761131,1,2,0,2,5
-73.7910133,40.7114334,1,2,0,2,3
-73.9493331,40.7851932,1,1,2,0,4
-73.7995596,40.7314635,1,2,0,2,3
-73.8873051,40.738645,1,1,0,0,5
-73.8235839,40.7160306,1,2,0,2,5
-74.0666242,40.5903421,0,0,3,4,2
-73.952875,40.576883,0,0,1,1,0
-73.9265292,40.8146813,1,1,2,3,1
-74.0349992,40.6354256,0,0,1,1,0
-74.0106725,40.7291123,0,0,1,0,4
-73.7550098,40.7166763,1,2,0,2,3
-73.9833217,40.6936492,0,0,1,0,4
-74.0030309,40.7332161,0,0,1,0,4
-74.0979916,40.6317633,0,0,3,4,2
-73.8826747,40.8660891,1,1,2,3,1
-74.0084977,40.6503924,0,0,1,1,0
-74.0975262,40.6140763,0,0,3,4,2
-74.1515858,40.5363506,0,0,3,4,2
-73.7623859,40.6916677,1,2,0,2,3
-73.9922541,40.6624695,0,0,1,1,0
-73.8162865,40.5889959,1,2,0,2,3
-73.9342697,40.6515625,0,0,1,1,0
-74.0858762,40.5958903,0,0,3,4,2
-73.9858588,40.6165212,0,0,1,1,0
-73.8222416,40.6661202,1,2,0,2,3
-73.7794083,40.6834233,1,2,0,2,3
-73.9045896,40.7415207,1,1,1,0,5
-73.9798191,40.625773,0,0,1,1,0
-73.9209552,40.7413629,1,1,1,0,4
-74.1066061,40.568779,0,0,3,4,2
-73.9556741,40.5899851,0,0,1,1,0
-73.819881,40.7180285,1,2,0,2,5
-73.9939264,40.6643992,0,0,1,1,0
-74.0666242,40.5903421,0,0,3,4,2
-73.9897922,40.7572323,0,1,1,0,4
-74.1469613,40.5732661,0,0,3,4,2
-73.7853511,40.7122849,1,2,0,2,3
-73.9746783,40.7591128,0,1,1,0,4
-73.7434662,40.6042218,1,2,0,2,3
-73.9853308,40.7735301,0,1,1,0,4
-73.8216397,40.6148713,1,2,0,2,3
-73.904099,40.906862,1,1,2,3,1
-73.8928039,40.7547784,1,1,2,0,5
-73.9823908,40.6959519,0,0,1,0,4
-74.0016931,40.6223712,0,0,1,1,0
-74.0083014,40.723977,0,0,1,0,4
-73.893187,40.6801624,1,2,1,1,5
-73.8852401,40.7496522,1,1,2,0,5
-73.976737,40.6110082,0,0,1,1,0
-73.9246392,40.6525008,0,0,1,1,0
-73.917246,40.7409404,1,1,1,0,4
-73.9177042,40.8345141,1,1,2,3,1
-73.9282671,40.7105331,0,0,1,0,4
-73.8753548,40.7110149,1,2,0,2,5
-73.8339545,40.7727005,1,2,0,2,5
-73.9628402,40.6980388,0,0,1,0,4
-74.1248984,40.5689499,0,0,3,4,2
-74.008084,40.7461107,0,0,1,0,4
-74.0077862,40.6371956,0,0,1,1,0
-73.8064642,40.6984091,1,2,0,2,3
-73.9260124,40.8635725,1,1,2,3,1
-73.842309,40.7574459,1,2,0,2,5
-73.9823647,40.7673924,0,1,1,0,4
-73.8491457,40.723884,1,2,0,2,5
-73.9751443,40.6808708,0,0,1,1,0
-73.9290306,40.8167469,1,1,2,3,1
-73.9785667,40.7566543,0,1,1,0,4
-73.8807926,40.8571285,1,1,2,3,1
-73.9643142,40.7606005,0,1,1,0,4
-74.063361,40.5929076,0,0,3,4,2
-73.9447717,40.6510657,0,0,1,1,0
-73.7822775,40.7576555,1,2,0,2,3
-73.9714518,40.7577479,0,1,1,0,4
-73.9912614,40.701028,0,0,1,0,4
-73.8806133,40.6791098,1,2,0,2,5
-73.9982097,40.7558686,0,1,1,0,4
-73.9046763,40.8726198,1,1,2,3,1
-73.8045285,40.7214619,1,2,0,2,3
-73.9808868,40.7592705,0,1,1,0,4
-73.9847429,40.7395116,0,0,1,0,4
-73.9271529,40.8257237,1,1,2,3,1
-73.9778514,40.6172885,0,0,1,1,0
-73.9945276,40.760927,0,1,1,0,4
-73.7574034,40.6794814,1,2,0,2,3
-73.833868,40.658304,1,2,0,2,5
-73.8445767,40.8313015,1,1,2,3,1
-73.9971727,40.6122155,0,0,1,1,0
-73.9932914,40.7422352,0,0,1,0,4
-73.9777969,40.6404545,0,0,1,1,0
-73.8772987,40.8287418,1,1,2,3,1
-73.9949711,40.7206259,0,0,1,0,4
-73.9926041,40.7241363,0,0,1,0,4
-73.9707499,40.7616096,0,1,1,0,4
-73.8573737,40.685723,1,2,0,2,5
-73.7505386,40.6776223,1,2,0,2,3
-73.952359,40.7097167,0,0,1,0,4
-73.8313291,40.6931206,1,2,0,2,5
-74.1127533,40.6431132,0,0,3,4,2
-74.0800016,40.6185528,0,0,3,4,2
-73.7884087,40.6819937,1,2,0,2,3
-73.9644626,40.7124603,0,0,1,0,4
-73.9646376,40.5933231,0,0,1,1,0
-74.1694734,40.5591268,0,0,3,4,2
-74.1402023,40.5549145,0,0,3,4,2
-73.8920315,40.8171079,1,1,2,3,1
-73.9970984,40.7472061,0,0,1,0,4
-73.9394287,40.6692499,0,0,1,1,0
-73.9038236,40.7746848,1,1,2,0,1
-73.7341244,40.7136492,1,2,0,2,3
-73.8102197,40.7157074,1,2,0,2,3
-73.9637277,40.7770056,1,1,2,0,4
-73.9541265,40.6466864,0,0,1,1,0
-73.9192013,40.6194251,0,0,1,1,0
-74.0897843,40.5833902,0,0,3,4,2
-73.9294799,40.7132374,0,0,1,0,4
-73.8826747,40.8660891,1,1,2,3,1
-73.9118139,40.8617318,1,1,2,3,1
-74.1009095,40.5910225,0,0,3,4,2
-73.9494146,40.7492975,1,1,1,0,4
-74.0623951,40.5958505,0,0,3,4,2
-74.1376824,40.5667175,0,0,3,4,2
-73.7731481,40.6858073,1,2,0,2,3
-73.9206117,40.8631133,1,1,2,3,1
-73.9585504,40.706881,0,0,1,0,4
-73.9150255,40.835267,1,1,2,3,1
-73.9933211,40.7333038,0,0,1,0,4
-73.8369635,40.7042121,1,2,0,2,5
-73.9572253,40.7202914,0,0,1,0,4
-73.9623778,40.6099861,0,0,1,1,0
-73.8431812,40.6721508,1,2,0,2,5
-73.9603492,40.5873051,0,0,1,1,0
-73.8639911,40.8814416,1,1,2,3,1
-73.8764022,40.8289768,1,1,2,3,1
-73.8546791,40.6928313,1,2,0,2,5
-73.9458242,40.8327659,1,1,2,3,1
-73.9349587,40.713721,0,0,1,0,4
-73.9012151,40.7539022,1,1,2,0,5
-73.7809208,40.6938399,1,2,0,2,3
-73.9887629,40.696197,0,0,1,0,4
-73.9807025,40.6853239,0,0,1,1,0
-73.8159434,40.7526913,1,2,0,2,5
-73.9684267,40.7507645,0,1,1,0,4
-73.8675618,40.7409406,1,2,0,2,5
-73.8508783,40.6912455,1,2,0,2,5
-73.9971218,40.6233236,0,0,1,1,0
-73.9604599,40.5887242,0,0,1,1,0
-73.9005133,40.909675,1,1,2,3,1
-73.9790253,40.7560314,0,1,1,0,4
-73.9951087,40.6632629,0,0,1,1,0
-73.9158697,40.8363929,1,1,2,3,1
-73.9280929,40.8219448,1,1,2,3,1
-73.9147305,40.6481022,0,0,1,1,0
-73.8216397,40.6148713,1,2,0,2,3
-74.1685012,40.5860219,0,0,3,4,2
-73.9871799,40.7332923,0,0,1,0,4
-74.0873909,40.5921892,0,0,3,4,2
-74.1503711,40.5512922,0,0,3,4,2
-74.1197852,40.5758147,0,0,3,4,2
-73.8042061,40.7587461,1,2,0,2,3
-74.1469613,40.5732661,0,0,3,4,2
-73.9640756,40.7678602,1,1,2,0,4
-73.983213,40.6959932,0,0,1,0,4
-73.9379797,40.711815,0,0,1,0,4
-73.9541633,40.7872263,1,1,2,0,4
-73.9790253,40.7560314,0,1,1,0,4
-73.7442823,40.7653588,1,2,0,2,3
-73.983213,40.6959932,0,0,1,0,4
-73.9045896,40.7415207,1,1,1,0,5
-74.067127,40.6069863,0,0,3,4,2
-73.950073,40.7279629,0,1,1,0,4
-73.8586613,40.8539443,1,1,2,3,1
-74.0102151,40.7338443,0,0,1,0,4
-74.1675905,40.5889546,0,0,3,4,2
-74.0012185,40.6713135,0,0,1,1,0
-73.9397799,40.8472111,1,1,2,3,1
-74.1148058,40.57316,0,0,3,4,2
-74.1148058,40.57316,0,0,3,4,2
-73.837804,40.6508164,1,2,0,2,5
-73.8645648,40.832389,1,1,2,3,1
-73.9744374,40.7565574,0,1,1,0,4
-73.8762036,40.7084385,1,2,0,2,5
-73.9942991,40.7321648,0,0,1,0,4
-74.1122097,40.5812652,0,0,3,4,2
-73.8144393,40.7044031,1,2,0,2,3
-73.964088,40.6444063,0,0,1,1,0
-74.0641778,40.5923417,0,0,3,4,2
-73.8556463,40.8357212,1,1,2,3,1
-73.990946,40.7396742,0,0,1,0,4
-73.711846,40.74709,1,2,0,2,3
-73.9396576,40.6593633,0,0,1,1,0
-73.9132766,40.635508,0,0,1,1,0
-73.9895054,40.767816,0,1,1,0,4
-73.8790881,40.8840165,1,1,2,3,1
-74.1509699,40.5901772,0,0,3,4,2
-73.9284614,40.8656325,1,1,2,3,1
-74.1076214,40.5913156,0,0,3,4,2
-73.9813911,40.737222,0,0,1,0,4
-73.9351811,40.8448454,1,1,2,3,1
-73.9624695,40.7671845,1,1,2,0,4
-73.8962127,40.8163185,1,1,2,3,1
-73.8593009,40.8899253,1,1,2,3,1
-73.9524618,40.798243,1,1,2,0,4
-73.8460949,40.68424,1,2,0,2,5
-74.1009095,40.5910225,0,0,3,4,2
-73.8469167,40.6859236,1,2,0,2,5
-73.791744,40.7257899,1,2,0,2,3
-73.9384583,40.8263341,1,1,2,3,1
-73.8528958,40.8522628,1,1,2,3,1
-73.9870952,40.7791652,0,1,2,0,4
-73.8878527,40.8721134,1,1,2,3,1
-73.830928,40.5839322,0,2,0,2,3
-73.9344002,40.7460347,1,1,1,0,4
-73.7964263,40.7378313,1,2,0,2,3
-73.7671284,40.6666971,1,2,0,2,3
-73.9406657,40.8347313,1,1,2,3,1
-73.9485565,40.7949092,1,1,2,0,4
-73.955637,40.640503,0,0,1,1,0
-73.828691,40.8819793,1,1,2,3,1
-74.0006566,40.7221822,0,0,1,0,4
-73.8807926,40.8571285,1,1,2,3,1
-73.9006685,40.6436608,0,0,1,1,0
-73.9308839,40.8481201,1,1,2,3,1
-73.7584818,40.7619942,1,2,0,2,3
-73.7314927,40.7114692,1,2,0,2,3
-73.8241748,40.6862342,1,2,0,2,5
-74.1539234,40.5593847,0,0,3,4,2
-73.9630327,40.5981013,0,0,1,1,0
-73.7694493,40.7638447,1,2,0,2,3
-73.907388,40.8467834,1,1,2,3,1
-73.9822776,40.6739992,0,0,1,1,0
-73.9038134,40.6617132,0,0,1,1,0
-73.9873883,40.5851593,0,0,1,1,0
-74.1699179,40.5739728,0,0,3,4,2
-73.8488335,40.6881494,1,2,0,2,5
-73.9046763,40.8726198,1,1,2,3,1
-73.9749359,40.7460781,0,1,1,0,4
-73.9406643,40.799931,1,1,2,0,1
-73.9862873,40.7222418,0,0,1,0,4
-73.7597666,40.7170487,1,2,0,2,3
-73.7320736,40.6521914,1,2,0,2,3
-73.8410758,40.6903513,1,2,0,2,5
-73.8127193,40.6914065,1,2,0,2,3
-73.9892051,40.6378239,0,0,1,1,0
-73.7857198,40.7131721,1,2,0,2,3
-73.9639414,40.5756326,0,0,1,1,0
-74.1202395,40.5662266,0,0,3,4,2
-74.1113224,40.597551,0,0,3,4,2
-73.9872402,40.776017,0,1,1,0,4
-73.8136407,40.6997878,1,2,0,2,3
-73.9212248,40.8338331,1,1,2,3,1
-73.8156785,40.719279,1,2,0,2,5
-73.7356712,40.6656136,1,2,0,2,3
-74.1896381,40.6023507,0,0,3,4,2
-73.9756966,40.7284761,0,0,1,0,4
-74.1315683,40.6037686,0,0,3,4,2
-73.9335895,40.7447332,1,1,1,0,4
-73.9836655,40.6151842,0,0,1,1,0
-73.9822257,40.7738755,0,1,1,0,4
-73.8019895,40.5888678,1,2,0,2,3
-73.9046763,40.8726198,1,1,2,3,1
-73.7450601,40.6574059,1,2,0,2,3
-73.7742484,40.716518,1,2,0,2,3
-73.9307732,40.6279882,0,0,1,1,0
-73.9058562,40.6240564,0,0,1,1,0
-73.9474606,40.7877532,1,1,2,0,4
-73.9504581,40.7923026,1,1,2,0,4
-73.9447234,40.7832478,1,1,2,0,4
-74.0304832,40.616518,0,0,1,1,0
-73.7993426,40.7232316,1,2,0,2,3
-73.9504007,40.7530143,1,1,1,0,4
-74.0212161,40.6184717,0,0,1,1,0
-73.929592,40.6856361,0,0,1,1,0
-73.94024,40.8460475,1,1,2,3,1
-73.9590155,40.5781233,0,0,1,1,0
-73.9965685,40.6650745,0,0,1,1,0
-73.9953068,40.6661587,0,0,1,1,0
-73.8254559,40.7120013,1,2,0,2,5
-73.9188059,40.8082617,1,1,2,3,1
-73.8995087,40.7749309,1,1,2,0,1
-73.9215399,40.716795,1,1,1,0,4
-73.9243194,40.6612043,0,0,1,1,0
-73.9953341,40.6882267,0,0,1,1,0
-74.1509699,40.5901772,0,0,3,4,2
-73.9581529,40.7080419,0,0,1,0,4
-73.8095084,40.7121407,1,2,0,2,3
-73.8089008,40.692564,1,2,0,2,3
-73.8807981,40.7270035,1,2,0,0,5
-73.9841751,40.7598419,0,1,1,0,4
-73.9430637,40.7014232,0,0,1,0,4
-73.9297608,40.655397,0,0,1,1,0
-73.9347418,40.7509782,1,1,1,0,4
-73.81905,40.6095698,1,2,0,2,3
-73.8264763,40.7731176,1,2,0,2,5
-73.7643149,40.7406713,1,2,0,2,3
-73.9901667,40.6897305,0,0,1,1,0
-74.0922851,40.5980812,0,0,3,4,2
-74.1335823,40.5664177,0,0,3,4,2
-74.1840896,40.6026699,0,0,3,4,2
-73.8333119,40.6991071,1,2,0,2,5
-73.9676868,40.6094167,0,0,1,1,0
-74.1014938,40.5893449,0,0,3,4,2
-73.9608458,40.5937418,0,0,1,1,0
-73.7853511,40.7122849,1,2,0,2,3
-73.9759417,40.7889594,1,1,2,0,4
-74.197135,40.5191263,0,0,3,4,2
-73.9011767,40.8381983,1,1,2,3,1
-74.1587617,40.6130061,0,0,3,4,2
-73.9633689,40.5891369,0,0,1,1,0
-73.8138544,40.5870788,1,2,0,2,3
-73.9580032,40.7108634,0,0,1,0,4
-73.7298855,40.6915109,1,2,0,2,3
-73.9839237,40.6948378,0,0,1,0,4
-73.9749835,40.7826298,1,1,2,0,4
-73.9949094,40.7249516,0,0,1,0,4
-73.9140901,40.8711945,1,1,2,3,1
-73.9553848,40.8235478,1,1,2,3,1
-73.7794791,40.6783648,1,2,0,2,3
-73.9871351,40.7224697,0,0,1,0,4
-73.9721609,40.633111,0,0,1,1,0
-73.9420113,40.6343541,0,0,1,1,0
-74.0917213,40.5992207,0,0,3,4,2
-73.8800058,40.8704696,1,1,2,3,1
-74.1386214,40.5890646,0,0,3,4,2
-73.8165864,40.5859853,1,2,0,2,3
-73.9144716,40.8416206,1,1,2,3,1
-73.7693497,40.7602845,1,2,0,2,3
-73.9675316,40.6916449,0,0,1,1,4
-73.8066213,40.5907861,1,2,0,2,3
-73.7369321,40.674924,1,2,0,2,3
-74.1677836,40.594186,0,0,3,4,2
-74.1304,40.5827584,0,0,3,4,2
-74.1291461,40.5747313,0,0,3,4,2
-73.928659,40.8398022,1,1,2,3,1
-73.9206117,40.8631133,1,1,2,3,1
-73.8865268,40.7062259,1,2,1,0,5
-73.9303181,40.6774132,0,0,1,1,0
-74.1623684,40.6046459,0,0,3,4,2
-73.917872,40.7425108,1,1,1,0,4
-74.006006,40.6741459,0,0,1,1,0
-73.9575218,40.8211442,1,1,2,3,1
-73.853698,40.9049565,1,1,2,3,1
-73.8908172,40.749062,1,1,2,0,5
-73.922388,40.8404267,1,1,2,3,1
-73.9270738,40.838621,1,1,2,3,1
-74.0005124,40.7323159,0,0,1,0,4
-73.9619648,40.7596199,1,1,1,0,4
-73.9447582,40.8240317,1,1,2,3,1
-73.9186853,40.7620732,1,1,2,0,4
-73.9416672,40.8301591,1,1,2,3,1
-73.9488206,40.8082954,1,1,2,3,1
-73.8964102,40.9029607,1,1,2,3,1
-73.9337044,40.8541683,1,1,2,3,1
-73.9077793,40.825213,1,1,2,3,1
-73.9824787,40.7182916,0,0,1,0,4
-73.9147428,40.8443435,1,1,2,3,1
-73.9148512,40.8302605,1,1,2,3,1
-73.8826747,40.8660891,1,1,2,3,1
-73.9164988,40.8188794,1,1,2,3,1
-74.1104006,40.5866578,0,0,3,4,2
-74.0059131,40.6424437,0,0,1,1,0
-73.94395,40.6982205,0,0,1,0,4
-73.930237,40.7376745,1,1,1,0,4
-73.8329302,40.8428048,1,1,2,3,1
-73.8851644,40.8836329,1,1,2,3,1
-73.8842489,40.8361789,1,1,2,3,1
-73.9228189,40.8427518,1,1,2,3,1
-73.9080899,40.6761899,0,0,1,1,5
-73.9080899,40.6761899,0,0,1,1,5
-74.1699179,40.5739728,0,0,3,4,2
-73.9108055,40.7079079,1,2,1,0,5
-73.8216397,40.6148713,1,2,0,2,3
-73.7860152,40.7672088,1,2,0,2,3
-73.9862873,40.7222418,0,0,1,0,4
-73.9553848,40.8235478,1,1,2,3,1
-74.1677836,40.594186,0,0,3,4,2
-73.9976092,40.693601,0,0,1,0,4
-73.8349799,40.7070968,1,2,0,2,5
-74.0079259,40.7517512,0,0,1,0,4
-73.9184596,40.8255779,1,1,2,3,1
-73.9225439,40.6692755,0,0,1,1,0
-73.99543,40.6038767,0,0,1,1,0
-73.8380482,40.6986884,1,2,0,2,5
-73.8527719,40.6975581,1,2,0,2,5
-73.9826602,40.6860873,0,0,1,1,0
-73.8445451,40.7612944,1,2,0,2,5
-73.9128958,40.7726856,1,1,2,0,4
-73.8229675,40.7240114,1,2,0,2,5
-73.8727542,40.8300269,1,1,2,3,1
-74.1185913,40.5643097,0,0,3,4,2
-73.9534376,40.6682244,0,0,1,1,0
-73.9734608,40.7978874,1,1,2,0,4
-73.7469098,40.7674259,1,2,0,2,3
-73.9917292,40.6807909,0,0,1,1,0
-73.9019438,40.8645536,1,1,2,3,1
-73.9504966,40.8231203,1,1,2,3,1
-73.8898048,40.8724007,1,1,2,3,1
-73.8783502,40.7339067,1,2,0,0,5
-73.8752844,40.7351496,1,2,0,2,5
-73.9211541,40.8263977,1,1,2,3,1
-73.7150992,40.7518108,1,2,0,2,3
-73.9628143,40.6605095,0,0,1,1,0
-74.1212716,40.6093628,0,0,3,4,2
-73.8192499,40.7312765,1,2,0,2,5
-73.7095345,40.7483111,1,2,0,2,3
